problem_id,title,title_slug,difficulty,acceptance_rate,likes,dislikes,is_paid_only,topic_tags
1316,Fizz Buzz Multithreaded,fizz-buzz-multithreaded,Medium,74.80378966251821,688,444,False,Concurrency
1141,How Many Apples Can You Put into the Basket,how-many-apples-can-you-put-into-the-basket,Easy,67.13360426720854,230,17,True,"Array, Greedy, Sorting"
1142,Minimum Knight Moves,minimum-knight-moves,Medium,41.99832461818135,1567,411,True,Breadth-First Search
1143,Find Smallest Common Element in All Rows,find-smallest-common-element-in-all-rows,Medium,76.76367869615832,606,34,True,"Array, Hash Table, Binary Search, Matrix, Counting"
1167,Minimum Time to Build Blocks,minimum-time-to-build-blocks,Hard,46.59405812979313,240,33,True,"Array, Math, Greedy, Heap (Priority Queue)"
1306,Minimum Absolute Difference,minimum-absolute-difference,Easy,75.14725720925884,2903,96,False,"Array, Sorting"
1307,Ugly Number III,ugly-number-iii,Medium,31.616351008771005,1334,520,False,"Math, Binary Search, Combinatorics, Number Theory"
1308,Smallest String With Swaps,smallest-string-with-swaps,Medium,60.745769784807734,3929,166,False,"Array, Hash Table, String, Depth-First Search, Breadth-First Search, Union-Find, Sorting"
1309,Sort Items by Groups Respecting Dependencies,sort-items-by-groups-respecting-dependencies,Hard,65.95890081332114,1924,323,False,"Depth-First Search, Breadth-First Search, Graph Theory, Topological Sort"
1327,Last Person to Fit in the Bus,last-person-to-fit-in-the-bus,Medium,69.38878097156763,1143,51,False,Database
1328,Monthly Transactions II,monthly-transactions-ii,Medium,42.016109063897346,163,557,True,Database
1337,Design Skiplist,design-skiplist,Hard,59.82783357245337,729,111,False,"Linked List, Design"
1319,Unique Number of Occurrences,unique-number-of-occurrences,Easy,78.77143272590084,5602,156,False,"Array, Hash Table"
1321,Get Equal Substrings Within Budget,get-equal-substrings-within-budget,Medium,59.82304128164184,1937,151,False,"String, Binary Search, Sliding Window, Prefix Sum"
1320,Remove All Adjacent Duplicates in String II,remove-all-adjacent-duplicates-in-string-ii,Medium,61.477518439067744,6124,124,False,"String, Stack"
1322,Minimum Moves to Reach Target with Rotations,minimum-moves-to-reach-target-with-rotations,Hard,52.30454490753741,290,76,False,"Array, Breadth-First Search, Matrix"
1338,Queries Quality and Percentage,queries-quality-and-percentage,Easy,53.59983819628127,1147,550,False,Database
1339,Team Scores in Football Tournament,team-scores-in-football-tournament,Medium,55.78743408932089,331,26,True,Database
1149,Intersection of Three Sorted Arrays,intersection-of-three-sorted-arrays,Easy,80.01314822692292,616,26,True,"Array, Hash Table, Binary Search, Counting"
1150,Two Sum BSTs,two-sum-bsts,Medium,68.19137344676916,579,46,True,"Two Pointers, Binary Search, Stack, Tree, Depth-First Search, Binary Search Tree, Binary Tree"
1151,Stepping Numbers,stepping-numbers,Medium,48.584323242644864,188,21,True,"Math, Backtracking, Breadth-First Search"
1178,Valid Palindrome III,valid-palindrome-iii,Hard,49.175417687931464,844,15,True,"String, Dynamic Programming"
1329,Minimum Cost to Move Chips to The Same Position,minimum-cost-to-move-chips-to-the-same-position,Easy,73.00305332610951,2475,353,False,"Array, Math, Greedy"
1330,Longest Arithmetic Subsequence of Given Difference,longest-arithmetic-subsequence-of-given-difference,Medium,54.32352391046823,3391,92,False,"Array, Hash Table, Dynamic Programming"
1331,Path with Maximum Gold,path-with-maximum-gold,Medium,68.48769410338595,3445,108,False,"Array, Backtracking, Matrix"
1332,Count Vowels Permutation,count-vowels-permutation,Hard,61.34722351285693,3304,220,False,Dynamic Programming
1341,Split a String in Balanced Strings,split-a-string-in-balanced-strings,Easy,87.47596121964483,2928,960,False,"String, Greedy, Counting"
1342,Queens That Can Attack the King,queens-that-can-attack-the-king,Medium,72.78434320234963,1008,154,False,"Array, Matrix, Simulation"
1343,Dice Roll Simulation,dice-roll-simulation,Hard,50.9622106443316,1006,199,False,"Array, Dynamic Programming"
1344,Maximum Equal Frequency,maximum-equal-frequency,Hard,38.28188386199436,571,69,False,"Array, Hash Table"
1357,Report Contiguous Dates,report-contiguous-dates,Hard,57.0782543649377,351,22,True,Database
1340,The Dining Philosophers,the-dining-philosophers,Medium,53.66099028735527,418,376,False,Concurrency
1362,Airplane Seat Assignment Probability,airplane-seat-assignment-probability,Medium,67.49777982620817,666,991,False,"Math, Dynamic Programming, Brainteaser, Probability and Statistics"
1164,Missing Number In Arithmetic Progression,missing-number-in-arithmetic-progression,Easy,52.224255477644085,332,45,True,"Array, Math"
1165,Meeting Scheduler,meeting-scheduler,Medium,55.21259007393081,957,39,True,"Array, Two Pointers, Sorting"
1166,Toss Strange Coins,toss-strange-coins,Medium,58.11935982450017,410,53,True,"Array, Math, Dynamic Programming, Probability and Statistics"
1192,Divide Chocolate,divide-chocolate,Hard,60.59474833663467,1040,78,True,"Array, Binary Search"
1349,Check If It Is a Straight Line,check-if-it-is-a-straight-line,Easy,40.13811202132509,2708,295,False,"Array, Math, Geometry"
1350,Remove Sub-Folders from the Filesystem,remove-sub-folders-from-the-filesystem,Medium,78.5979757025546,1666,232,False,"Array, String, Depth-First Search, Trie"
1351,Replace the Substring for Balanced String,replace-the-substring-for-balanced-string,Medium,41.058971938413215,1299,225,False,"String, Sliding Window"
1352,Maximum Profit in Job Scheduling,maximum-profit-in-job-scheduling,Hard,54.780338932712716,7354,123,False,"Array, Binary Search, Dynamic Programming, Sorting"
1271,Web Crawler,web-crawler,Medium,68.77785231683357,310,339,True,"String, Depth-First Search, Breadth-First Search, Interactive"
1358,Find Positive Integer Solution for a Given Equation,find-positive-integer-solution-for-a-given-equation,Medium,70.02650745469901,548,1447,False,"Math, Two Pointers, Binary Search, Interactive"
1359,Circular Permutation in Binary Representation,circular-permutation-in-binary-representation,Medium,72.76664085577447,443,195,False,"Math, Backtracking, Bit Manipulation"
1360,Maximum Length of a Concatenated String with Unique Characters,maximum-length-of-a-concatenated-string-with-unique-characters,Medium,54.813996144322076,4580,340,False,"Array, String, Backtracking, Bit Manipulation"
1361,Tiling a Rectangle with the Fewest Squares,tiling-a-rectangle-with-the-fewest-squares,Hard,55.08261211644374,727,582,False,Backtracking
1377,Number of Comments per Post,number-of-comments-per-post,Easy,65.5663951505967,187,547,True,Database
1368,Web Crawler Multithreaded,web-crawler-multithreaded,Medium,51.26002697522538,599,104,True,"Depth-First Search, Breadth-First Search, Concurrency"
1175,Array Transformation,array-transformation,Easy,53.81032475093802,155,74,True,"Array, Simulation"
1176,Design A Leaderboard,design-a-leaderboard,Medium,68.08931255331537,823,98,True,"Hash Table, Design, Sorting"
1177,Tree Diameter,tree-diameter,Medium,61.28491979987546,904,26,True,"Tree, Depth-First Search, Breadth-First Search, Graph Theory, Topological Sort"
1202,Palindrome Removal,palindrome-removal,Hard,46.166507177033495,318,14,True,"Array, Dynamic Programming"
1369,Minimum Swaps to Make Strings Equal,minimum-swaps-to-make-strings-equal,Medium,65.48992956876313,1474,253,False,"Math, String, Greedy"
1370,Count Number of Nice Subarrays,count-number-of-nice-subarrays,Medium,75.34681790293034,5504,150,False,"Array, Hash Table, Math, Sliding Window, Prefix Sum"
1371,Minimum Remove to Make Valid Parentheses,minimum-remove-to-make-valid-parentheses,Medium,71.50402738622634,7422,168,False,"String, Stack"
1372,Check If It Is a Good Array,check-if-it-is-a-good-array,Hard,65.10663053629112,582,386,False,"Array, Math, Number Theory"
1390,Average Selling Price,average-selling-price,Easy,37.448059870392804,2014,271,False,Database
1378,Cells with Odd Values in a Matrix,cells-with-odd-values-in-a-matrix,Easy,79.81238376545235,1352,1563,False,"Array, Math, Simulation"
1379,Reconstruct a 2-Row Binary Matrix,reconstruct-a-2-row-binary-matrix,Medium,49.0912903676779,485,35,False,"Array, Greedy, Matrix"
1380,Number of Closed Islands,number-of-closed-islands,Medium,67.15913370998116,4785,192,False,"Array, Depth-First Search, Breadth-First Search, Union-Find, Matrix"
1381,Maximum Score Words Formed by Letters,maximum-score-words-formed-by-letters,Hard,81.48823550308471,1864,119,False,"Array, Hash Table, String, Dynamic Programming, Backtracking, Bit Manipulation, Counting, Bitmask"
1189,Encode Number,encode-number,Medium,70.36321172585971,82,258,True,"Math, String, Bit Manipulation"
1190,Smallest Common Region,smallest-common-region,Medium,68.32870017883386,499,42,True,"Array, Hash Table, String, Tree, Depth-First Search, Breadth-First Search"
1191,Synonymous Sentences,synonymous-sentences,Medium,57.42430882380961,374,171,True,"Array, Hash Table, String, Backtracking, Sort, Union-Find"
1213,Handshakes That Don't Cross,handshakes-that-dont-cross,Hard,61.49789865990009,259,17,True,"Math, Dynamic Programming"
1386,Shift 2D Grid,shift-2d-grid,Easy,68.11457887986319,1798,354,False,"Array, Matrix, Simulation"
1387,Find Elements in a Contaminated Binary Tree,find-elements-in-a-contaminated-binary-tree,Medium,84.11381368351249,1435,127,False,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Design, Binary Tree"
1388,Greatest Sum Divisible by Three,greatest-sum-divisible-by-three,Medium,57.00750841106157,2431,65,False,"Array, Dynamic Programming, Greedy, Sorting"
1389,Minimum Moves to Move a Box to Their Target Location,minimum-moves-to-move-a-box-to-their-target-location,Hard,49.83372486804772,893,61,False,"Array, Breadth-First Search, Heap (Priority Queue), Matrix"
1399,Page Recommendations,page-recommendations,Medium,65.45744326561682,266,27,True,Database
1404,Print Immutable Linked List in Reverse,print-immutable-linked-list-in-reverse,Medium,94.07139880538963,599,106,True,"Linked List, Two Pointers, Stack, Recursion"
1395,Minimum Time Visiting All Points,minimum-time-visiting-all-points,Easy,84.80375265614872,2759,274,False,"Array, Math, Geometry"
1396,Count Servers that Communicate,count-servers-that-communicate,Medium,73.54820621679781,1925,109,False,"Array, Depth-First Search, Breadth-First Search, Union-Find, Matrix, Counting"
1397,Search Suggestions System,search-suggestions-system,Medium,65.18460915726416,5155,267,False,"Array, String, Binary Search, Trie, Sorting, Heap (Priority Queue)"
1398,Number of Ways to Stay in the Same Place After Some Steps,number-of-ways-to-stay-in-the-same-place-after-some-steps,Hard,50.141633570984254,1608,67,False,Dynamic Programming
1405,All People Report to the Given Manager,all-people-report-to-the-given-manager,Medium,83.86317458744239,445,32,True,Database
1199,Hexspeak,hexspeak,Easy,58.36940199629008,80,127,True,"Math, String"
1200,Remove Interval,remove-interval,Medium,67.28280670896413,481,36,True,Array
1201,Delete Tree Nodes,delete-tree-nodes,Medium,61.5587986463621,235,66,True,"Array, Tree, Depth-First Search, Breadth-First Search"
1233,Number of Ships in a Rectangle,number-of-ships-in-a-rectangle,Hard,68.83594468243255,539,70,True,"Array, Divide and Conquer, Interactive"
1400,Find Winner on a Tic Tac Toe Game,find-winner-on-a-tic-tac-toe-game,Easy,54.65625019872687,1636,370,False,"Array, Hash Table, Matrix, Simulation"
1401,Number of Burgers with No Waste of Ingredients,number-of-burgers-with-no-waste-of-ingredients,Medium,51.06308659599672,347,239,False,Math
1402,Count Square Submatrices with All Ones,count-square-submatrices-with-all-ones,Medium,80.7291761297473,5979,117,False,"Array, Dynamic Programming, Matrix"
1403,Palindrome Partitioning III,palindrome-partitioning-iii,Hard,62.128646482495306,1218,19,False,"String, Dynamic Programming"
1410,Traffic Light Controlled Intersection,traffic-light-controlled-intersection,Easy,73.09734513274336,79,369,True,Concurrency
1415,Students and Examinations,students-and-examinations,Easy,61.36934688103377,3084,369,False,Database
1406,Subtract the Product and Sum of Digits of an Integer,subtract-the-product-and-sum-of-digits-of-an-integer,Easy,86.58860386409603,2854,255,False,Math
1407,Group the People Given the Group Size They Belong To,group-the-people-given-the-group-size-they-belong-to,Medium,87.51700410853701,3174,751,False,"Array, Hash Table, Greedy"
1408,Find the Smallest Divisor Given a Threshold,find-the-smallest-divisor-given-a-threshold,Medium,66.21099484595058,3637,234,False,"Array, Binary Search"
1409,Minimum Number of Flips to Convert Binary Matrix to Zero Matrix,minimum-number-of-flips-to-convert-binary-matrix-to-zero-matrix,Hard,72.83179967353675,1013,104,False,"Array, Hash Table, Bit Manipulation, Breadth-First Search, Matrix"
1420,Find the Start and End Number of Continuous Ranges,find-the-start-and-end-number-of-continuous-ranges,Medium,81.93091806258927,593,36,True,Database
1211,Iterator for Combination,iterator-for-combination,Medium,72.65609315398514,1396,109,False,"String, Backtracking, Design, Iterator"
1221,Element Appearing More Than 25% In Sorted Array,element-appearing-more-than-25-in-sorted-array,Easy,61.26714443425706,1785,85,False,Array
1222,Remove Covered Intervals,remove-covered-intervals,Medium,56.05638792303457,2321,61,False,"Array, Sorting"
1224,Minimum Falling Path Sum II,minimum-falling-path-sum-ii,Hard,63.048823720197014,2391,124,False,"Array, Dynamic Programming, Matrix"
1411,Convert Binary Number in a Linked List to Integer,convert-binary-number-in-a-linked-list-to-integer,Easy,82.37234644888441,4699,178,False,"Linked List, Math"
1212,Sequential Digits,sequential-digits,Medium,65.36691104391888,2919,179,False,Enumeration
1413,Maximum Side Length of a Square with Sum Less than or Equal to Threshold,maximum-side-length-of-a-square-with-sum-less-than-or-equal-to-threshold,Medium,65.46291470356017,1549,126,False,"Array, Binary Search, Matrix, Prefix Sum"
1414,Shortest Path in a Grid with Obstacles Elimination,shortest-path-in-a-grid-with-obstacles-elimination,Hard,46.416359680160845,4882,91,False,"Array, Breadth-First Search, Matrix"
1425,Weather Type in Each Country,weather-type-in-each-country,Easy,67.11087187395435,147,30,True,Database
1421,Find Numbers with Even Number of Digits,find-numbers-with-even-number-of-digits,Easy,79.83919254743417,2990,150,False,"Array, Math"
1422,Divide Array in Sets of K Consecutive Numbers,divide-array-in-sets-of-k-consecutive-numbers,Medium,59.38683020259151,2003,118,False,"Array, Hash Table, Greedy, Sorting"
1423,Maximum Number of Occurrences of a Substring,maximum-number-of-occurrences-of-a-substring,Medium,54.605760508013304,1250,426,False,"Hash Table, String, Sliding Window"
1424,Maximum Candies You Can Get from Boxes,maximum-candies-you-can-get-from-boxes,Hard,67.22863955901025,783,228,False,"Array, Breadth-First Search, Graph Theory"
1231,Replace Elements with Greatest Element on Right Side,replace-elements-with-greatest-element-on-right-side,Easy,72.26629733043389,2888,269,False,Array
1232,Sum of Mutated Array Closest to Target,sum-of-mutated-array-closest-to-target,Medium,46.387954950485955,1218,155,False,"Array, Binary Search, Sorting"
1234,Number of Paths with Max Score,number-of-paths-with-max-score,Hard,42.707226642960904,558,28,False,"Array, Dynamic Programming, Matrix"
1254,Deepest Leaves Sum,deepest-leaves-sum,Medium,86.55263307366884,4857,127,False,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
1438,Find the Team Size,find-the-team-size,Easy,89.53946652150245,344,16,True,Database
